PeriodEnd,Temp_Aire_ºC,RH_%,WS_10m_ms,Zenith_º
2020-07-07 16:00:00,29.1,40.3,4.0,37.0
2020-07-07 16:10:00,29.0,40.4,4.1,40.0
2020-07-07 16:20:00,29.0,40.4,4.1,42.0
2020-07-07 16:30:00,29.0,40.5,4.1,44.0
2020-07-07 16:40:00,29.0,40.5,4.2,46.0
2020-07-07 16:50:00,29.0,40.6,4.2,48.0
2020-07-07 17:00:00,29.0,40.6,4.3,51.0
2020-07-07 17:10:00,29.0,40.7,4.3,53.0
2020-07-07 17:20:00,29.0,40.9,4.4,55.0
2020-07-07 17:30:00,29.0,41.0,4.5,57.0
2020-07-07 17:40:00,29.0,41.2,4.5,59.0
2020-07-07 17:50:00,29.0,41.3,4.6,62.0
2020-07-07 18:00:00,29.0,41.4,4.7,64.0
2020-07-07 18:10:00,29.0,41.4,4.7,66.0
2020-07-07 18:20:00,29.0,41.2,4.5,68.0
2020-07-07 18:30:00,28.9,41.0,4.4,70.0
2020-07-07 18:40:00,28.8,40.8,4.2,72.0
2020-07-07 18:50:00,28.7,40.6,4.1,74.0
2020-07-07 19:00:00,28.6,40.6,3.9,76.0
2020-07-07 19:10:00,28.5,40.9,3.9,79.0
2020-07-07 19:20:00,28.2,41.7,3.8,81.0
2020-07-07 19:30:00,28.0,42.5,3.9,83.0
2020-07-07 19:40:00,27.7,43.4,3.9,85.0
2020-07-07 19:50:00,27.5,44.3,3.9,87.0
2020-07-07 20:00:00,27.2,45.0,3.9,89.0
2020-07-07 20:10:00,27.0,45.5,3.9,91.0
2020-07-07 20:20:00,26.8,45.4,3.9,93.0
2020-07-07 20:30:00,26.6,45.2,3.9,95.0
2020-07-07 20:40:00,26.4,45.1,3.9,97.0
2020-07-07 20:50:00,26.2,44.9,3.9,98.0
2020-07-07 21:00:00,26.1,44.8,3.9,100.0
2020-07-07 21:10:00,25.9,44.5,3.9,102.0
2020-07-07 21:20:00,25.8,44.1,3.9,104.0
2020-07-07 21:30:00,25.7,43.7,3.9,106.0
2020-07-07 21:40:00,25.6,43.3,3.9,107.0
2020-07-07 21:50:00,25.5,42.9,3.9,109.0
2020-07-07 22:00:00,25.5,42.5,3.9,111.0
2020-07-07 22:10:00,25.4,41.9,4.0,112.0
2020-07-07 22:20:00,25.4,41.3,4.0,114.0
2020-07-07 22:30:00,25.5,40.6,4.1,116.0
2020-07-07 22:40:00,25.5,39.9,4.1,117.0
2020-07-07 22:50:00,25.5,39.2,4.2,118.0
2020-07-07 23:00:00,25.5,38.5,4.2,120.0
2020-07-07 23:10:00,25.6,37.7,4.4,121.0
2020-07-07 23:20:00,25.7,36.6,4.7,122.0
2020-07-07 23:30:00,25.9,35.5,4.9,123.0
2020-07-07 23:40:00,26.0,34.5,5.2,124.0
2020-07-07 23:50:00,26.1,33.4,5.5,125.0
2020-07-08 00:00:00,26.3,32.6,5.7,126.0
2020-07-08 00:10:00,26.3,32.0,5.9,127.0
2020-07-08 00:20:00,26.3,31.8,5.9,128.0
2020-07-08 00:30:00,26.3,31.7,6.0,128.0
2020-07-08 00:40:00,26.3,31.6,6.0,129.0
2020-07-08 00:50:00,26.3,31.5,6.1,129.0
2020-07-08 01:00:00,26.3,31.4,6.1,129.0
2020-07-08 01:10:00,26.2,31.2,6.1,129.0
2020-07-08 01:20:00,26.2,31.1,6.0,129.0
2020-07-08 01:30:00,26.1,30.9,5.9,129.0
2020-07-08 01:40:00,26.1,30.8,5.8,129.0
2020-07-08 01:50:00,26.0,30.6,5.7,129.0
2020-07-08 02:00:00,26.0,30.5,5.6,128.0
2020-07-08 02:10:00,25.9,30.3,5.5,128.0
2020-07-08 02:20:00,25.9,30.3,5.4,127.0
2020-07-08 02:30:00,25.8,30.2,5.4,126.0
2020-07-08 02:40:00,25.7,30.2,5.3,125.0
2020-07-08 02:50:00,25.7,30.1,5.3,124.0
2020-07-08 03:00:00,25.6,30.1,5.2,123.0
2020-07-08 03:10:00,25.5,30.1,5.1,122.0
2020-07-08 03:20:00,25.5,30.2,4.9,121.0
2020-07-08 03:30:00,25.4,30.3,4.6,120.0
2020-07-08 03:40:00,25.3,30.4,4.4,118.0
2020-07-08 03:50:00,25.3,30.6,4.1,117.0
2020-07-08 04:00:00,25.2,30.6,4.0,116.0
2020-07-08 04:10:00,25.1,30.7,3.8,114.0
2020-07-08 04:20:00,25.1,30.6,3.8,112.0
2020-07-08 04:30:00,25.0,30.6,3.7,111.0
2020-07-08 04:40:00,25.0,30.5,3.7,109.0
2020-07-08 04:50:00,24.9,30.4,3.7,108.0
2020-07-08 05:00:00,24.9,30.4,3.7,106.0
2020-07-08 05:10:00,24.9,30.4,3.7,104.0
2020-07-08 05:20:00,24.9,30.4,3.9,102.0
2020-07-08 05:30:00,25.0,30.5,4.2,100.0
2020-07-08 05:40:00,25.0,30.6,4.4,98.0
2020-07-08 05:50:00,25.1,30.6,4.7,97.0
2020-07-08 06:00:00,25.1,30.6,4.9,95.0
2020-07-08 06:10:00,25.2,30.5,5.0,93.0
2020-07-08 06:20:00,25.4,30.3,5.1,91.0
2020-07-08 06:30:00,25.6,30.0,5.1,89.0
2020-07-08 06:40:00,25.8,29.7,5.1,87.0
2020-07-08 06:50:00,25.9,29.4,5.1,85.0
2020-07-08 07:00:00,26.1,29.1,5.2,83.0
2020-07-08 07:10:00,26.4,28.6,5.3,81.0
2020-07-08 07:20:00,26.8,27.8,5.6,79.0
2020-07-08 07:30:00,27.1,27.1,5.8,77.0
2020-07-08 07:40:00,27.5,26.4,6.1,74.0
2020-07-08 07:50:00,27.9,25.6,6.3,72.0
2020-07-08 08:00:00,28.2,25.0,6.6,70.0
2020-07-08 08:10:00,28.5,24.5,6.8,68.0
2020-07-08 08:20:00,28.7,24.2,6.9,66.0
2020-07-08 08:30:00,28.9,24.0,7.1,64.0
2020-07-08 08:40:00,29.1,23.7,7.2,62.0
2020-07-08 08:50:00,29.4,23.4,7.4,59.0
2020-07-08 09:00:00,29.5,23.2,7.5,57.0
2020-07-08 09:10:00,29.7,23.1,7.6,55.0
2020-07-08 09:20:00,29.7,23.2,7.7,53.0
2020-07-08 09:30:00,29.8,23.4,7.8,51.0
2020-07-08 09:40:00,29.9,23.5,7.9,49.0
2020-07-08 09:50:00,29.9,23.6,8.0,46.0
2020-07-08 10:00:00,30.0,23.7,8.1,44.0
2020-07-08 10:10:00,30.0,23.8,8.3,42.0
2020-07-08 10:20:00,30.1,23.9,8.5,40.0
2020-07-08 10:30:00,30.2,24.0,8.7,38.0
2020-07-08 10:40:00,30.3,24.1,8.9,35.0
2020-07-08 10:50:00,30.3,24.2,9.1,33.0
2020-07-08 11:00:00,30.4,24.2,9.2,31.0
2020-07-08 11:10:00,30.5,24.1,9.3,29.0
2020-07-08 11:20:00,30.7,23.9,9.3,27.0
2020-07-08 11:30:00,30.8,23.6,9.2,24.0
2020-07-08 11:40:00,31.0,23.3,9.1,22.0
2020-07-08 11:50:00,31.1,23.1,9.1,20.0
2020-07-08 12:00:00,31.3,22.9,9.0,18.0
2020-07-08 12:10:00,31.3,22.8,9.0,16.0
2020-07-08 12:20:00,31.3,23.0,9.0,14.0
2020-07-08 12:30:00,31.3,23.1,9.1,12.0
2020-07-08 12:40:00,31.3,23.3,9.1,10.0
2020-07-08 12:50:00,31.3,23.4,9.2,8.0
2020-07-08 13:00:00,31.3,23.6,9.2,7.0
2020-07-08 13:10:00,31.3,23.9,9.2,6.0
2020-07-08 13:20:00,31.3,24.3,9.0,6.0
2020-07-08 13:30:00,31.2,24.7,8.9,7.0
2020-07-08 13:40:00,31.2,25.0,8.8,8.0
2020-07-08 13:50:00,31.2,25.4,8.7,10.0
2020-07-08 14:00:00,31.1,25.8,8.6,12.0
2020-07-08 14:10:00,31.1,26.1,8.5,14.0
2020-07-08 14:20:00,31.1,26.3,8.4,16.0
2020-07-08 14:30:00,31.0,26.5,8.4,18.0
2020-07-08 14:40:00,31.0,26.7,8.3,20.0
2020-07-08 14:50:00,30.9,26.9,8.2,22.0
2020-07-08 15:00:00,30.9,27.1,8.2,24.0
2020-07-08 15:10:00,30.8,27.3,8.2,26.0
2020-07-08 15:20:00,30.7,27.6,8.3,29.0
2020-07-08 15:30:00,30.6,27.9,8.4,31.0
2020-07-08 15:40:00,30.4,28.1,8.5,33.0
2020-07-08 15:50:00,30.3,28.4,8.6,35.0
2020-07-08 16:00:00,30.2,28.6,8.7,37.0
2020-07-08 16:10:00,30.1,28.8,8.8,40.0
2020-07-08 16:20:00,30.0,28.9,8.8,42.0
2020-07-08 16:30:00,29.9,29.1,8.8,44.0
2020-07-08 16:40:00,29.8,29.2,8.8,46.0
2020-07-08 16:50:00,29.7,29.3,8.9,48.0
2020-07-08 17:00:00,29.6,29.4,8.9,51.0
2020-07-08 17:10:00,29.5,29.4,8.9,53.0
2020-07-08 17:20:00,29.3,29.4,8.9,55.0
2020-07-08 17:30:00,29.2,29.4,9.0,57.0
2020-07-08 17:40:00,29.0,29.3,9.0,59.0
2020-07-08 17:50:00,28.8,29.3,9.0,62.0
2020-07-08 18:00:00,28.7,29.2,9.0,64.0
2020-07-08 18:10:00,28.5,29.1,9.0,66.0
2020-07-08 18:20:00,28.4,29.0,8.8,68.0
2020-07-08 18:30:00,28.3,28.9,8.7,70.0
2020-07-08 18:40:00,28.2,28.8,8.5,72.0
2020-07-08 18:50:00,28.1,28.7,8.3,74.0
2020-07-08 19:00:00,28.0,28.6,8.2,76.0
2020-07-08 19:10:00,27.8,28.6,8.1,79.0
2020-07-08 19:20:00,27.6,28.8,8.1,81.0
2020-07-08 19:30:00,27.4,29.0,8.0,83.0
2020-07-08 19:40:00,27.1,29.2,8.0,85.0
2020-07-08 19:50:00,26.9,29.4,8.0,87.0
2020-07-08 20:00:00,26.7,29.6,7.9,89.0
2020-07-08 20:10:00,26.5,29.6,7.9,91.0
2020-07-08 20:20:00,26.4,29.4,7.9,93.0
2020-07-08 20:30:00,26.3,29.2,8.0,95.0
2020-07-08 20:40:00,26.3,28.9,8.0,97.0
2020-07-08 20:50:00,26.2,28.7,8.0,98.0
2020-07-08 21:00:00,26.1,28.5,8.0,100.0
2020-07-08 21:10:00,26.1,28.4,8.1,102.0
2020-07-08 21:20:00,26.1,28.3,8.0,104.0
2020-07-08 21:30:00,26.1,28.3,8.0,106.0
2020-07-08 21:40:00,26.1,28.3,8.0,107.0
2020-07-08 21:50:00,26.1,28.2,8.0,109.0
2020-07-08 22:00:00,26.1,28.2,7.9,111.0
2020-07-08 22:10:00,26.1,28.1,7.9,112.0
2020-07-08 22:20:00,26.1,27.9,7.8,114.0
2020-07-08 22:30:00,26.1,27.7,7.7,116.0
2020-07-08 22:40:00,26.1,27.5,7.6,117.0
2020-07-08 22:50:00,26.2,27.3,7.6,118.0
2020-07-08 23:00:00,26.2,27.2,7.5,120.0
2020-07-08 23:10:00,26.2,27.0,7.5,121.0
2020-07-08 23:20:00,26.2,26.9,7.5,122.0
2020-07-08 23:30:00,26.2,26.8,7.5,123.0
2020-07-08 23:40:00,26.1,26.8,7.6,124.0
2020-07-08 23:50:00,26.1,26.7,7.6,125.0
2020-07-09 00:00:00,26.1,26.7,7.6,126.0
2020-07-09 00:10:00,26.1,26.7,7.6,127.0
2020-07-09 00:20:00,26.0,26.9,7.6,128.0
2020-07-09 00:30:00,25.9,27.2,7.6,128.0
2020-07-09 00:40:00,25.8,27.4,7.6,129.0
2020-07-09 00:50:00,25.7,27.7,7.5,129.0
2020-07-09 01:00:00,25.6,27.9,7.5,129.0
2020-07-09 01:10:00,25.6,28.0,7.5,129.0
2020-07-09 01:20:00,25.5,27.9,7.5,129.0
2020-07-09 01:30:00,25.5,27.8,7.5,129.0
2020-07-09 01:40:00,25.5,27.8,7.5,129.0
2020-07-09 01:50:00,25.4,27.7,7.5,129.0
2020-07-09 02:00:00,25.4,27.7,7.5,128.0
2020-07-09 02:10:00,25.4,27.7,7.5,128.0
2020-07-09 02:20:00,25.3,27.8,7.6,127.0
2020-07-09 02:30:00,25.3,28.0,7.7,126.0
2020-07-09 02:40:00,25.3,28.2,7.7,125.0
2020-07-09 02:50:00,25.3,28.4,7.8,124.0
2020-07-09 03:00:00,25.3,28.6,7.8,123.0
2020-07-09 03:10:00,25.2,28.8,7.9,122.0
2020-07-09 03:20:00,25.1,29.1,7.9,121.0
2020-07-09 03:30:00,25.0,29.4,7.9,120.0
2020-07-09 03:40:00,24.8,29.8,7.9,119.0
2020-07-09 03:50:00,24.7,30.1,7.9,117.0
2020-07-09 04:00:00,24.6,30.4,7.9,116.0
2020-07-09 04:10:00,24.5,30.7,7.9,114.0
2020-07-09 04:20:00,24.5,30.9,7.9,113.0
2020-07-09 04:30:00,24.4,31.1,7.9,111.0
2020-07-09 04:40:00,24.4,31.2,7.9,109.0
2020-07-09 04:50:00,24.3,31.4,7.9,108.0
2020-07-09 05:00:00,24.3,31.6,7.9,106.0
2020-07-09 05:10:00,24.3,31.8,8.0,104.0
2020-07-09 05:20:00,24.3,31.9,8.2,102.0
2020-07-09 05:30:00,24.3,32.1,8.3,100.0
2020-07-09 05:40:00,24.3,32.2,8.5,99.0
2020-07-09 05:50:00,24.4,32.4,8.7,97.0
2020-07-09 06:00:00,24.4,32.4,8.8,95.0
2020-07-09 06:10:00,24.5,32.3,8.8,93.0
2020-07-09 06:20:00,24.5,32.0,8.8,91.0
2020-07-09 06:30:00,24.6,31.6,8.7,89.0
2020-07-09 06:40:00,24.6,31.2,8.6,87.0
2020-07-09 06:50:00,24.7,30.8,8.5,85.0
2020-07-09 07:00:00,24.8,30.4,8.5,83.0
2020-07-09 07:10:00,24.9,29.9,8.5,81.0
2020-07-09 07:20:00,25.2,29.2,8.5,79.0
2020-07-09 07:30:00,25.5,28.5,8.6,77.0
2020-07-09 07:40:00,25.8,27.8,8.7,74.0
2020-07-09 07:50:00,26.1,27.2,8.7,72.0
2020-07-09 08:00:00,26.3,26.6,8.8,70.0
2020-07-09 08:10:00,26.6,26.1,8.8,68.0
2020-07-09 08:20:00,26.8,25.9,8.8,66.0
2020-07-09 08:30:00,26.9,25.7,8.9,64.0
2020-07-09 08:40:00,27.1,25.5,8.9,62.0
2020-07-09 08:50:00,27.3,25.3,8.9,60.0
2020-07-09 09:00:00,27.5,25.1,8.9,57.0
2020-07-09 09:10:00,27.6,25.0,8.9,55.0
2020-07-09 09:20:00,27.7,25.0,9.0,53.0
2020-07-09 09:30:00,27.8,25.0,9.0,51.0
2020-07-09 09:40:00,27.9,25.0,9.0,49.0
2020-07-09 09:50:00,28.0,25.0,9.1,46.0
2020-07-09 10:00:00,28.1,25.0,9.1,44.0
2020-07-09 10:10:00,28.2,25.1,9.2,42.0
2020-07-09 10:20:00,28.2,25.2,9.3,40.0
2020-07-09 10:30:00,28.2,25.4,9.5,38.0
2020-07-09 10:40:00,28.2,25.6,9.6,35.0
2020-07-09 10:50:00,28.2,25.7,9.7,33.0
2020-07-09 11:00:00,28.2,25.9,9.8,31.0
2020-07-09 11:10:00,28.2,26.1,9.8,29.0
2020-07-09 11:20:00,28.2,26.4,9.7,27.0
2020-07-09 11:30:00,28.2,26.7,9.6,24.0
2020-07-09 11:40:00,28.2,27.0,9.5,22.0
2020-07-09 11:50:00,28.2,27.3,9.4,20.0
2020-07-09 12:00:00,28.3,27.5,9.3,18.0
2020-07-09 12:10:00,28.3,27.7,9.2,16.0
2020-07-09 12:20:00,28.2,27.7,9.2,14.0
2020-07-09 12:30:00,28.2,27.7,9.3,12.0
2020-07-09 12:40:00,28.2,27.6,9.3,10.0
2020-07-09 12:50:00,28.2,27.6,9.3,8.0
2020-07-09 13:00:00,28.2,27.6,9.3,7.0
2020-07-09 13:10:00,28.2,27.5,9.3,6.0
2020-07-09 13:20:00,28.2,27.5,9.2,6.0
2020-07-09 13:30:00,28.3,27.4,9.2,7.0
2020-07-09 13:40:00,28.3,27.3,9.1,8.0
2020-07-09 13:50:00,28.3,27.2,9.0,10.0
2020-07-09 14:00:00,28.3,27.2,9.0,12.0
2020-07-09 14:10:00,28.3,27.3,8.9,14.0
2020-07-09 14:20:00,28.3,27.6,9.0,16.0
2020-07-09 14:30:00,28.2,27.9,9.0,18.0
2020-07-09 14:40:00,28.1,28.3,9.1,20.0
2020-07-09 14:50:00,28.0,28.6,9.2,22.0
2020-07-09 15:00:00,27.9,28.9,9.2,24.0
2020-07-09 15:10:00,27.9,29.1,9.2,26.0
2020-07-09 15:20:00,27.8,29.1,9.1,29.0
2020-07-09 15:30:00,27.8,29.1,9.0,31.0
2020-07-09 15:40:00,27.7,29.1,8.9,33.0
2020-07-09 15:50:00,27.7,29.1,8.8,35.0
2020-07-09 16:00:00,27.6,29.2,8.6,37.0
2020-07-09 16:10:00,27.6,29.2,8.5,40.0
2020-07-09 16:20:00,27.5,29.4,8.4,42.0
2020-07-09 16:30:00,27.4,29.6,8.3,44.0
2020-07-09 16:40:00,27.3,29.7,8.2,46.0
2020-07-09 16:50:00,27.2,29.9,8.1,48.0
2020-07-09 17:00:00,27.1,30.1,8.0,51.0
2020-07-09 17:10:00,27.0,30.4,7.8,53.0
2020-07-09 17:20:00,26.8,30.7,7.6,55.0
2020-07-09 17:30:00,26.7,31.0,7.4,57.0
2020-07-09 17:40:00,26.5,31.3,7.2,59.0
2020-07-09 17:50:00,26.4,31.7,7.0,62.0
2020-07-09 18:00:00,26.2,32.0,6.8,64.0
2020-07-09 18:10:00,26.1,32.4,6.7,66.0
2020-07-09 18:20:00,25.9,32.8,6.7,68.0
2020-07-09 18:30:00,25.7,33.2,6.7,70.0
2020-07-09 18:40:00,25.5,33.6,6.8,72.0
2020-07-09 18:50:00,25.3,34.1,6.8,74.0
2020-07-09 19:00:00,25.1,34.5,6.8,76.0
2020-07-09 19:10:00,24.9,34.8,6.8,79.0
2020-07-09 19:20:00,24.7,35.0,6.7,81.0
2020-07-09 19:30:00,24.5,35.2,6.7,83.0
2020-07-09 19:40:00,24.2,35.4,6.6,85.0
2020-07-09 19:50:00,24.0,35.5,6.6,87.0
2020-07-09 20:00:00,23.8,35.7,6.6,89.0
2020-07-09 20:10:00,23.7,35.9,6.5,91.0
2020-07-09 20:20:00,23.6,36.0,6.5,93.0
2020-07-09 20:30:00,23.6,36.2,6.4,95.0
2020-07-09 20:40:00,23.5,36.3,6.4,97.0
2020-07-09 20:50:00,23.5,36.5,6.3,98.0
2020-07-09 21:00:00,23.4,36.7,6.3,100.0
2020-07-09 21:10:00,23.3,36.9,6.3,102.0
2020-07-09 21:20:00,23.2,37.3,6.3,104.0
2020-07-09 21:30:00,23.1,37.7,6.3,106.0
2020-07-09 21:40:00,23.0,38.1,6.3,108.0
2020-07-09 21:50:00,22.9,38.6,6.3,109.0
2020-07-09 22:00:00,22.8,38.9,6.3,111.0
2020-07-09 22:10:00,22.7,39.3,6.3,113.0
2020-07-09 22:20:00,22.7,39.5,6.3,114.0
2020-07-09 22:30:00,22.7,39.7,6.3,116.0
2020-07-09 22:40:00,22.6,39.8,6.3,117.0
2020-07-09 22:50:00,22.6,40.0,6.3,119.0
2020-07-09 23:00:00,22.6,40.2,6.3,120.0
2020-07-09 23:10:00,22.6,40.2,6.3,121.0
2020-07-09 23:20:00,22.5,39.9,6.2,122.0
2020-07-09 23:30:00,22.5,39.6,6.1,123.0
2020-07-09 23:40:00,22.5,39.4,6.1,124.0
2020-07-09 23:50:00,22.5,39.1,6.0,125.0
2020-07-10 00:00:00,22.5,39.0,5.9,126.0
2020-07-10 00:10:00,22.4,39.2,5.9,127.0
2020-07-10 00:20:00,22.3,39.8,5.7,128.0
2020-07-10 00:30:00,22.2,40.4,5.6,128.0
2020-07-10 00:40:00,22.1,41.1,5.5,129.0
2020-07-10 00:50:00,22.0,41.8,5.4,129.0
2020-07-10 01:00:00,22.0,42.5,5.3,129.0
2020-07-10 01:10:00,21.9,43.0,5.2,129.0
2020-07-10 01:20:00,21.9,43.4,5.2,129.0
2020-07-10 01:30:00,21.8,43.7,5.2,129.0
2020-07-10 01:40:00,21.8,44.1,5.1,129.0
2020-07-10 01:50:00,21.8,44.4,5.1,129.0
2020-07-10 02:00:00,21.7,44.8,5.1,128.0
2020-07-10 02:10:00,21.7,45.3,5.0,128.0
2020-07-10 02:20:00,21.6,45.9,5.0,127.0
2020-07-10 02:30:00,21.5,46.4,4.9,126.0
2020-07-10 02:40:00,21.4,47.0,4.9,126.0
2020-07-10 02:50:00,21.3,47.6,4.8,125.0
2020-07-10 03:00:00,21.2,48.2,4.8,124.0
2020-07-10 03:10:00,21.1,48.6,4.8,122.0
2020-07-10 03:20:00,21.1,48.8,4.9,121.0
2020-07-10 03:30:00,21.0,48.9,4.9,120.0
2020-07-10 03:40:00,21.0,49.0,5.0,119.0
2020-07-10 03:50:00,21.0,49.2,5.1,117.0
2020-07-10 04:00:00,20.9,49.3,5.2,116.0
2020-07-10 04:10:00,20.9,49.3,5.2,114.0
2020-07-10 04:20:00,20.9,49.1,5.4,113.0
2020-07-10 04:30:00,20.9,48.9,5.5,111.0
2020-07-10 04:40:00,20.9,48.7,5.6,109.0
2020-07-10 04:50:00,20.9,48.6,5.7,108.0
2020-07-10 05:00:00,20.9,48.3,5.9,106.0
2020-07-10 05:10:00,20.9,48.0,5.9,104.0
2020-07-10 05:20:00,20.8,47.6,6.0,102.0
2020-07-10 05:30:00,20.8,47.1,6.0,101.0
2020-07-10 05:40:00,20.8,46.7,6.0,99.0
2020-07-10 05:50:00,20.8,46.3,6.0,97.0
2020-07-10 06:00:00,20.8,45.9,6.0,95.0
2020-07-10 06:10:00,20.8,45.7,6.0,93.0
2020-07-10 06:20:00,20.9,45.8,6.0,91.0
2020-07-10 06:30:00,21.0,45.9,6.0,89.0
2020-07-10 06:40:00,21.1,46.0,5.9,87.0
2020-07-10 06:50:00,21.2,46.1,5.9,85.0
2020-07-10 07:00:00,21.3,46.1,5.8,83.0
2020-07-10 07:10:00,21.4,46.1,5.8,81.0
2020-07-10 07:20:00,21.6,45.8,5.8,79.0
2020-07-10 07:30:00,21.9,45.5,5.8,77.0
2020-07-10 07:40:00,22.1,45.3,5.7,75.0
2020-07-10 07:50:00,22.4,45.0,5.7,72.0
2020-07-10 08:00:00,22.6,44.8,5.7,70.0
2020-07-10 08:10:00,22.8,44.6,5.8,68.0
2020-07-10 08:20:00,23.0,44.4,5.9,66.0
2020-07-10 08:30:00,23.1,44.2,6.1,64.0
2020-07-10 08:40:00,23.3,44.0,6.2,62.0
2020-07-10 08:50:00,23.5,43.8,6.3,60.0
2020-07-10 09:00:00,23.7,43.6,6.5,57.0
2020-07-10 09:10:00,23.8,43.2,6.6,55.0
2020-07-10 09:20:00,24.0,42.6,6.8,53.0
2020-07-10 09:30:00,24.2,42.0,6.9,51.0
2020-07-10 09:40:00,24.4,41.4,7.0,49.0
2020-07-10 09:50:00,24.6,40.8,7.2,47.0
2020-07-10 10:00:00,24.8,40.3,7.3,44.0
2020-07-10 10:10:00,24.9,39.8,7.5,42.0
2020-07-10 10:20:00,25.0,39.4,7.6,40.0
2020-07-10 10:30:00,25.1,39.0,7.8,38.0
2020-07-10 10:40:00,25.2,38.6,8.0,36.0
2020-07-10 10:50:00,25.3,38.2,8.1,33.0
2020-07-10 11:00:00,25.4,38.0,8.2,31.0
2020-07-10 11:10:00,25.5,37.9,8.2,29.0
2020-07-10 11:20:00,25.5,38.3,8.0,27.0
2020-07-10 11:30:00,25.6,38.7,7.7,25.0
2020-07-10 11:40:00,25.6,39.1,7.5,22.0
2020-07-10 11:50:00,25.6,39.5,7.2,20.0
2020-07-10 12:00:00,25.6,39.8,7.0,18.0
2020-07-10 12:10:00,25.6,40.1,6.9,16.0
2020-07-10 12:20:00,25.7,40.2,7.0,14.0
2020-07-10 12:30:00,25.7,40.3,7.1,12.0
2020-07-10 12:40:00,25.7,40.3,7.2,10.0
2020-07-10 12:50:00,25.7,40.4,7.4,8.0
2020-07-10 13:00:00,25.7,40.4,7.4,7.0
2020-07-10 13:10:00,25.7,40.4,7.5,6.0
2020-07-10 13:20:00,25.7,40.3,7.5,6.0
2020-07-10 13:30:00,25.8,40.2,7.6,7.0
2020-07-10 13:40:00,25.8,40.1,7.6,8.0
2020-07-10 13:50:00,25.8,40.0,7.6,10.0
2020-07-10 14:00:00,25.8,39.9,7.6,12.0
2020-07-10 14:10:00,25.8,39.8,7.6,14.0
2020-07-10 14:20:00,25.8,39.8,7.6,16.0
2020-07-10 14:30:00,25.8,39.8,7.6,18.0
2020-07-10 14:40:00,25.7,39.8,7.5,20.0
2020-07-10 14:50:00,25.7,39.9,7.5,22.0
2020-07-10 15:00:00,25.7,39.9,7.5,24.0
2020-07-10 15:10:00,25.7,39.9,7.4,26.0
2020-07-10 15:20:00,25.7,40.1,7.4,29.0
2020-07-10 15:30:00,25.6,40.2,7.4,31.0
2020-07-10 15:40:00,25.6,40.4,7.3,33.0
2020-07-10 15:50:00,25.6,40.5,7.3,35.0
2020-07-10 16:00:00,25.6,40.7,7.2,37.0
2020-07-10 16:10:00,25.5,40.9,7.3,40.0
2020-07-10 16:20:00,25.5,41.2,7.3,42.0
2020-07-10 16:30:00,25.4,41.6,7.4,44.0
2020-07-10 16:40:00,25.4,41.9,7.5,46.0
2020-07-10 16:50:00,25.3,42.2,7.6,48.0
2020-07-10 17:00:00,25.3,42.7,7.6,51.0
2020-07-10 17:10:00,25.1,43.3,7.5,53.0
2020-07-10 17:20:00,24.9,44.2,7.2,55.0
2020-07-10 17:30:00,24.7,45.2,6.9,57.0
2020-07-10 17:40:00,24.5,46.3,6.6,59.0
2020-07-10 17:50:00,24.2,47.3,6.3,62.0
2020-07-10 18:00:00,24.0,48.2,6.0,64.0
2020-07-10 18:10:00,23.9,48.9,5.8,66.0
2020-07-10 18:20:00,23.8,49.0,5.8,68.0
2020-07-10 18:30:00,23.8,49.1,5.8,70.0
2020-07-10 18:40:00,23.7,49.1,5.8,72.0
2020-07-10 18:50:00,23.6,49.2,5.8,74.0
2020-07-10 19:00:00,23.5,49.3,5.8,76.0
2020-07-10 19:10:00,23.4,49.4,5.8,79.0
2020-07-10 19:20:00,23.2,49.7,5.8,81.0
2020-07-10 19:30:00,22.9,49.9,5.8,83.0
2020-07-10 19:40:00,22.7,50.2,5.8,85.0
2020-07-10 19:50:00,22.5,50.4,5.8,87.0
2020-07-10 20:00:00,22.2,50.6,5.8,89.0
2020-07-10 20:10:00,22.1,50.5,5.8,91.0
2020-07-10 20:20:00,21.9,50.1,5.8,93.0
2020-07-10 20:30:00,21.8,49.7,5.8,95.0
2020-07-10 20:40:00,21.7,49.3,5.8,97.0
2020-07-10 20:50:00,21.6,48.9,5.8,99.0
2020-07-10 21:00:00,21.4,48.5,5.9,100.0
2020-07-10 21:10:00,21.4,48.2,5.9,102.0
2020-07-10 21:20:00,21.4,47.9,6.0,104.0
2020-07-10 21:30:00,21.4,47.7,6.0,106.0
2020-07-10 21:40:00,21.4,47.5,6.1,108.0
2020-07-10 21:50:00,21.3,47.3,6.2,109.0
2020-07-10 22:00:00,21.3,47.1,6.3,111.0
2020-07-10 22:10:00,21.3,47.1,6.3,113.0
2020-07-10 22:20:00,21.3,47.3,6.4,114.0
2020-07-10 22:30:00,21.2,47.6,6.5,116.0
2020-07-10 22:40:00,21.2,47.8,6.5,117.0
2020-07-10 22:50:00,21.1,48.1,6.6,119.0
2020-07-10 23:00:00,21.0,48.3,6.6,120.0
2020-07-10 23:10:00,21.0,48.4,6.7,121.0
2020-07-10 23:20:00,20.9,48.4,6.6,122.0
2020-07-10 23:30:00,20.8,48.4,6.5,124.0
2020-07-10 23:40:00,20.7,48.4,6.4,125.0
2020-07-10 23:50:00,20.6,48.4,6.3,126.0
2020-07-11 00:00:00,20.5,48.5,6.3,126.0
