PeriodEnd,Temp_Aire_ºC,RH_%,WS_10m_ms,Zenith_º
2020-04-22 08:50:00,13.9,66.8,5.6,62.0
2020-04-22 09:00:00,14.1,66.1,5.6,60.0
2020-04-22 09:10:00,14.2,65.6,5.6,58.0
2020-04-22 09:20:00,14.4,65.3,5.7,56.0
2020-04-22 09:30:00,14.5,64.9,5.8,53.0
2020-04-22 09:40:00,14.7,64.6,5.9,51.0
2020-04-22 09:50:00,14.8,64.3,6.0,49.0
2020-04-22 10:00:00,15.0,64.0,6.1,47.0
2020-04-22 10:10:00,15.1,63.8,6.3,45.0
2020-04-22 10:20:00,15.2,63.8,6.4,42.0
2020-04-22 10:30:00,15.3,63.7,6.6,40.0
2020-04-22 10:40:00,15.4,63.7,6.8,38.0
2020-04-22 10:50:00,15.4,63.6,7.0,36.0
2020-04-22 11:00:00,15.5,63.5,7.1,34.0
2020-04-22 11:10:00,15.6,63.4,7.1,32.0
2020-04-22 11:20:00,15.7,63.0,6.8,30.0
2020-04-22 11:30:00,15.8,62.7,6.5,28.0
2020-04-22 11:40:00,15.9,62.3,6.1,26.0
2020-04-22 11:50:00,16.0,62.0,5.8,24.0
2020-04-22 12:00:00,16.1,61.7,5.6,23.0
2020-04-22 12:10:00,16.2,61.5,5.4,21.0
2020-04-22 12:20:00,16.3,61.4,5.6,20.0
2020-04-22 12:30:00,16.4,61.4,5.7,18.0
2020-04-22 12:40:00,16.5,61.4,5.8,17.0
2020-04-22 12:50:00,16.6,61.3,6.0,17.0
2020-04-22 13:00:00,16.6,61.4,6.1,16.0
2020-04-22 13:10:00,16.7,61.7,6.2,16.0
2020-04-22 13:20:00,16.6,62.4,6.3,16.0
2020-04-22 13:30:00,16.6,63.1,6.3,17.0
2020-04-22 13:40:00,16.5,63.8,6.4,18.0
2020-04-22 13:50:00,16.5,64.5,6.4,19.0
2020-04-22 14:00:00,16.4,65.1,6.5,20.0
2020-04-22 14:10:00,16.4,65.7,6.6,21.0
2020-04-22 14:20:00,16.3,65.9,6.7,23.0
2020-04-22 14:30:00,16.3,66.1,6.9,25.0
2020-04-22 14:40:00,16.3,66.3,7.1,27.0
2020-04-22 14:50:00,16.2,66.5,7.2,29.0
2020-04-22 15:00:00,16.2,66.7,7.4,31.0
2020-04-22 15:10:00,16.1,66.8,7.5,32.0
2020-04-22 15:20:00,16.1,66.9,7.5,35.0
2020-04-22 15:30:00,16.0,66.9,7.5,37.0
2020-04-22 15:40:00,15.9,66.9,7.5,39.0
2020-04-22 15:50:00,15.9,66.9,7.5,41.0
2020-04-22 16:00:00,15.8,66.9,7.5,43.0
2020-04-22 16:10:00,15.7,66.9,7.4,45.0
2020-04-22 16:20:00,15.7,66.8,7.3,47.0
2020-04-22 16:30:00,15.7,66.8,7.3,49.0
2020-04-22 16:40:00,15.6,66.7,7.2,52.0
2020-04-22 16:50:00,15.6,66.7,7.1,54.0
2020-04-22 17:00:00,15.5,66.7,7.0,56.0
2020-04-22 17:10:00,15.5,66.9,6.9,58.0
2020-04-22 17:20:00,15.4,67.3,6.9,60.0
2020-04-22 17:30:00,15.4,67.8,6.9,63.0
2020-04-22 17:40:00,15.3,68.4,6.9,65.0
2020-04-22 17:50:00,15.2,68.9,6.9,67.0
2020-04-22 18:00:00,15.2,69.3,6.9,69.0
2020-04-22 18:10:00,15.1,69.7,6.8,71.0
2020-04-22 18:20:00,15.0,70.0,6.7,74.0
2020-04-22 18:30:00,14.9,70.3,6.5,76.0
2020-04-22 18:40:00,14.9,70.5,6.4,78.0
2020-04-22 18:50:00,14.8,70.8,6.2,80.0
2020-04-22 19:00:00,14.7,71.0,6.1,82.0
2020-04-22 19:10:00,14.6,71.3,6.0,85.0
2020-04-22 19:20:00,14.6,71.5,6.0,87.0
2020-04-22 19:30:00,14.5,71.7,5.9,89.0
2020-04-22 19:40:00,14.4,72.0,5.9,91.0
2020-04-22 19:50:00,14.4,72.2,5.9,93.0
2020-04-22 20:00:00,14.3,72.4,5.9,95.0
2020-04-22 20:10:00,14.3,72.5,5.9,97.0
2020-04-22 20:20:00,14.2,72.5,5.9,99.0
2020-04-22 20:30:00,14.2,72.4,6.0,101.0
2020-04-22 20:40:00,14.1,72.4,6.0,104.0
2020-04-22 20:50:00,14.1,72.3,6.1,106.0
2020-04-22 21:00:00,14.0,72.3,6.1,108.0
2020-04-22 21:10:00,14.0,72.2,6.1,110.0
2020-04-22 21:20:00,13.9,72.1,6.1,112.0
2020-04-22 21:30:00,13.9,72.0,6.1,113.0
2020-04-22 21:40:00,13.9,71.8,6.1,115.0
2020-04-22 21:50:00,13.8,71.7,6.1,117.0
2020-04-22 22:00:00,13.8,71.7,6.1,119.0
2020-04-22 22:10:00,13.8,71.7,6.0,121.0
2020-04-22 22:20:00,13.7,72.0,5.9,123.0
2020-04-22 22:30:00,13.7,72.3,5.9,124.0
2020-04-22 22:40:00,13.7,72.6,5.8,126.0
2020-04-22 22:50:00,13.6,72.9,5.7,127.0
2020-04-22 23:00:00,13.6,73.1,5.7,129.0
2020-04-22 23:10:00,13.5,73.2,5.7,130.0
2020-04-22 23:20:00,13.5,73.2,5.7,132.0
2020-04-22 23:30:00,13.5,73.1,5.7,133.0
2020-04-22 23:40:00,13.4,73.0,5.8,134.0
2020-04-22 23:50:00,13.4,72.9,5.8,135.0
2020-04-23 00:00:00,13.3,72.9,5.9,136.0
2020-04-23 00:10:00,13.3,72.9,5.9,137.0
2020-04-23 00:20:00,13.3,73.0,5.8,138.0
2020-04-23 00:30:00,13.3,73.2,5.7,138.0
2020-04-23 00:40:00,13.3,73.3,5.6,139.0
2020-04-23 00:50:00,13.2,73.5,5.6,139.0
2020-04-23 01:00:00,13.2,73.6,5.5,139.0
2020-04-23 01:10:00,13.2,73.8,5.4,140.0
2020-04-23 01:20:00,13.3,74.0,5.4,139.0
2020-04-23 01:30:00,13.3,74.2,5.3,139.0
2020-04-23 01:40:00,13.3,74.4,5.3,139.0
2020-04-23 01:50:00,13.4,74.6,5.2,138.0
2020-04-23 02:00:00,13.4,74.9,5.2,138.0
2020-04-23 02:10:00,13.4,75.2,5.1,137.0
2020-04-23 02:20:00,13.4,75.6,5.0,136.0
2020-04-23 02:30:00,13.4,76.0,4.9,135.0
2020-04-23 02:40:00,13.4,76.4,4.8,134.0
2020-04-23 02:50:00,13.4,76.9,4.7,133.0
2020-04-23 03:00:00,13.4,77.2,4.6,131.0
2020-04-23 03:10:00,13.4,77.5,4.5,130.0
2020-04-23 03:20:00,13.4,77.6,4.5,129.0
2020-04-23 03:30:00,13.4,77.7,4.5,127.0
2020-04-23 03:40:00,13.4,77.8,4.4,125.0
2020-04-23 03:50:00,13.3,77.9,4.4,124.0
2020-04-23 04:00:00,13.3,78.0,4.3,122.0
2020-04-23 04:10:00,13.3,78.0,4.3,120.0
2020-04-23 04:20:00,13.3,78.0,4.2,119.0
2020-04-23 04:30:00,13.3,77.9,4.1,117.0
2020-04-23 04:40:00,13.3,77.9,4.1,115.0
2020-04-23 04:50:00,13.2,77.9,4.0,113.0
2020-04-23 05:00:00,13.2,77.8,3.9,111.0
2020-04-23 05:10:00,13.2,77.8,3.8,109.0
2020-04-23 05:20:00,13.2,77.8,3.7,107.0
2020-04-23 05:30:00,13.2,77.8,3.5,105.0
2020-04-23 05:40:00,13.2,77.8,3.3,103.0
2020-04-23 05:50:00,13.1,77.8,3.2,101.0
2020-04-23 06:00:00,13.1,77.8,3.1,99.0
2020-04-23 06:10:00,13.1,77.9,3.0,97.0
2020-04-23 06:20:00,13.2,78.1,3.1,95.0
2020-04-23 06:30:00,13.2,78.4,3.3,92.0
2020-04-23 06:40:00,13.2,78.6,3.4,90.0
2020-04-23 06:50:00,13.3,78.8,3.5,88.0
2020-04-23 07:00:00,13.3,78.9,3.7,86.0
2020-04-23 07:10:00,13.4,78.8,3.8,84.0
2020-04-23 07:20:00,13.5,78.3,3.9,82.0
2020-04-23 07:30:00,13.6,77.8,4.0,80.0
2020-04-23 07:40:00,13.7,77.3,4.1,77.0
2020-04-23 07:50:00,13.8,76.7,4.2,75.0
2020-04-23 08:00:00,13.9,76.2,4.3,73.0
2020-04-23 08:10:00,14.0,75.5,4.3,71.0
2020-04-23 08:20:00,14.1,74.7,4.2,69.0
2020-04-23 08:30:00,14.1,73.9,4.1,66.0
2020-04-23 08:40:00,14.2,73.2,4.0,64.0
2020-04-23 08:50:00,14.3,72.4,3.9,62.0
2020-04-23 09:00:00,14.4,71.6,3.9,60.0
2020-04-23 09:10:00,14.5,70.9,3.8,58.0
2020-04-23 09:20:00,14.7,70.2,3.9,55.0
2020-04-23 09:30:00,14.8,69.5,4.1,53.0
2020-04-23 09:40:00,14.9,68.8,4.2,51.0
2020-04-23 09:50:00,15.1,68.2,4.3,49.0
2020-04-23 10:00:00,15.2,67.6,4.5,47.0
2020-04-23 10:10:00,15.3,67.2,4.6,44.0
2020-04-23 10:20:00,15.4,67.2,4.8,42.0
2020-04-23 10:30:00,15.5,67.2,4.9,40.0
2020-04-23 10:40:00,15.6,67.2,5.1,38.0
2020-04-23 10:50:00,15.7,67.2,5.3,36.0
2020-04-23 11:00:00,15.8,67.3,5.4,34.0
2020-04-23 11:10:00,15.9,67.5,5.6,32.0
2020-04-23 11:20:00,15.9,68.0,5.7,30.0
2020-04-23 11:30:00,15.9,68.5,5.9,28.0
2020-04-23 11:40:00,16.0,69.0,6.0,26.0
2020-04-23 11:50:00,16.0,69.5,6.2,24.0
2020-04-23 12:00:00,16.0,70.0,6.3,22.0
2020-04-23 12:10:00,16.0,70.5,6.4,21.0
2020-04-23 12:20:00,16.0,70.8,6.6,19.0
2020-04-23 12:30:00,15.9,71.1,6.7,18.0
2020-04-23 12:40:00,15.9,71.4,6.9,17.0
2020-04-23 12:50:00,15.9,71.7,7.0,16.0
2020-04-23 13:00:00,15.8,72.0,7.2,16.0
2020-04-23 13:10:00,15.8,72.2,7.2,16.0
2020-04-23 13:20:00,15.8,72.3,7.1,16.0
2020-04-23 13:30:00,15.7,72.4,7.0,17.0
2020-04-23 13:40:00,15.7,72.5,6.9,17.0
2020-04-23 13:50:00,15.6,72.6,6.7,18.0
2020-04-23 14:00:00,15.6,72.6,6.6,20.0
2020-04-23 14:10:00,15.6,72.7,6.5,21.0
2020-04-23 14:20:00,15.5,72.7,6.4,23.0
2020-04-23 14:30:00,15.5,72.7,6.4,25.0
2020-04-23 14:40:00,15.5,72.7,6.3,26.0
2020-04-23 14:50:00,15.4,72.7,6.2,28.0
2020-04-23 15:00:00,15.4,72.7,6.1,30.0
2020-04-23 15:10:00,15.4,72.8,6.1,32.0
2020-04-23 15:20:00,15.3,72.9,6.1,34.0
2020-04-23 15:30:00,15.3,73.0,6.0,36.0
2020-04-23 15:40:00,15.3,73.2,6.0,39.0
2020-04-23 15:50:00,15.3,73.3,6.0,41.0
2020-04-23 16:00:00,15.2,73.5,5.9,43.0
2020-04-23 16:10:00,15.2,73.8,5.9,45.0
2020-04-23 16:20:00,15.1,74.1,5.7,47.0
2020-04-23 16:30:00,15.1,74.5,5.6,49.0
2020-04-23 16:40:00,15.0,74.9,5.4,52.0
2020-04-23 16:50:00,14.9,75.3,5.3,54.0
2020-04-23 17:00:00,14.8,75.6,5.1,56.0
2020-04-23 17:10:00,14.8,75.8,4.9,58.0
2020-04-23 17:20:00,14.8,75.8,4.7,60.0
2020-04-23 17:30:00,14.8,75.7,4.5,63.0
2020-04-23 17:40:00,14.8,75.7,4.2,65.0
2020-04-23 17:50:00,14.8,75.6,4.0,67.0
2020-04-23 18:00:00,14.7,75.6,3.8,69.0
2020-04-23 18:10:00,14.7,75.6,3.6,71.0
2020-04-23 18:20:00,14.7,75.7,3.6,74.0
2020-04-23 18:30:00,14.7,75.7,3.6,76.0
2020-04-23 18:40:00,14.6,75.8,3.5,78.0
2020-04-23 18:50:00,14.6,75.9,3.5,80.0
2020-04-23 19:00:00,14.6,76.0,3.5,82.0
2020-04-23 19:10:00,14.5,76.0,3.5,84.0
2020-04-23 19:20:00,14.5,76.0,3.5,87.0
2020-04-23 19:30:00,14.5,76.0,3.6,89.0
2020-04-23 19:40:00,14.4,76.0,3.6,91.0
2020-04-23 19:50:00,14.4,76.0,3.6,93.0
2020-04-23 20:00:00,14.4,76.0,3.7,95.0
2020-04-23 20:10:00,14.3,76.1,3.7,97.0
2020-04-23 20:20:00,14.3,76.3,3.6,99.0
2020-04-23 20:30:00,14.3,76.4,3.6,101.0
2020-04-23 20:40:00,14.2,76.6,3.5,103.0
2020-04-23 20:50:00,14.2,76.7,3.5,105.0
2020-04-23 21:00:00,14.2,76.9,3.5,107.0
2020-04-23 21:10:00,14.2,77.1,3.6,109.0
2020-04-23 21:20:00,14.2,77.4,3.8,111.0
2020-04-23 21:30:00,14.2,77.6,4.0,113.0
2020-04-23 21:40:00,14.2,77.9,4.2,115.0
2020-04-23 21:50:00,14.2,78.2,4.5,117.0
2020-04-23 22:00:00,14.2,78.4,4.7,119.0
2020-04-23 22:10:00,14.2,78.7,4.8,121.0
2020-04-23 22:20:00,14.2,78.9,4.9,122.0
2020-04-23 22:30:00,14.2,79.1,5.0,124.0
2020-04-23 22:40:00,14.2,79.4,5.1,126.0
2020-04-23 22:50:00,14.1,79.6,5.1,127.0
2020-04-23 23:00:00,14.1,79.8,5.2,129.0
2020-04-23 23:10:00,14.1,79.9,5.2,130.0
2020-04-23 23:20:00,14.0,79.8,5.2,132.0
2020-04-23 23:30:00,14.0,79.8,5.1,133.0
2020-04-23 23:40:00,14.0,79.7,5.1,134.0
2020-04-23 23:50:00,13.9,79.6,5.1,135.0
2020-04-24 00:00:00,13.9,79.6,5.1,136.0
2020-04-24 00:10:00,13.9,79.6,5.1,137.0
2020-04-24 00:20:00,13.9,79.7,5.0,138.0
2020-04-24 00:30:00,13.9,79.9,4.9,138.0
2020-04-24 00:40:00,13.9,80.0,4.8,139.0
2020-04-24 00:50:00,13.9,80.1,4.7,139.0
2020-04-24 01:00:00,13.9,80.2,4.7,139.0
2020-04-24 01:10:00,13.9,80.4,4.6,139.0
2020-04-24 01:20:00,13.9,80.6,4.6,139.0
2020-04-24 01:30:00,13.8,80.8,4.6,139.0
2020-04-24 01:40:00,13.8,80.9,4.6,139.0
2020-04-24 01:50:00,13.8,81.1,4.6,138.0
2020-04-24 02:00:00,13.7,81.3,4.5,137.0
2020-04-24 02:10:00,13.7,81.3,4.5,137.0
2020-04-24 02:20:00,13.7,81.2,4.6,136.0
2020-04-24 02:30:00,13.7,81.2,4.6,135.0
2020-04-24 02:40:00,13.7,81.1,4.6,134.0
2020-04-24 02:50:00,13.6,81.0,4.6,132.0
2020-04-24 03:00:00,13.6,80.9,4.6,131.0
2020-04-24 03:10:00,13.6,80.8,4.6,130.0
2020-04-24 03:20:00,13.5,80.8,4.6,128.0
2020-04-24 03:30:00,13.5,80.7,4.5,127.0
2020-04-24 03:40:00,13.4,80.7,4.5,125.0
2020-04-24 03:50:00,13.4,80.6,4.5,123.0
2020-04-24 04:00:00,13.3,80.5,4.4,122.0
2020-04-24 04:10:00,13.3,80.3,4.4,120.0
2020-04-24 04:20:00,13.3,79.9,4.4,118.0
2020-04-24 04:30:00,13.2,79.5,4.4,116.0
2020-04-24 04:40:00,13.2,79.0,4.4,115.0
2020-04-24 04:50:00,13.1,78.6,4.3,113.0
2020-04-24 05:00:00,13.1,78.4,4.3,111.0
2020-04-24 05:10:00,13.1,78.4,4.3,109.0
2020-04-24 05:20:00,13.1,79.0,4.3,107.0
2020-04-24 05:30:00,13.1,79.7,4.3,105.0
2020-04-24 05:40:00,13.2,80.4,4.3,103.0
2020-04-24 05:50:00,13.2,81.1,4.3,101.0
2020-04-24 06:00:00,13.2,81.6,4.3,99.0
2020-04-24 06:10:00,13.2,82.0,4.3,97.0
2020-04-24 06:20:00,13.2,81.9,4.2,94.0
2020-04-24 06:30:00,13.2,81.7,4.2,92.0
2020-04-24 06:40:00,13.2,81.5,4.2,90.0
2020-04-24 06:50:00,13.3,81.4,4.1,88.0
2020-04-24 07:00:00,13.3,81.0,4.1,86.0
2020-04-24 07:10:00,13.3,80.5,4.0,84.0
2020-04-24 07:20:00,13.5,79.3,4.0,82.0
2020-04-24 07:30:00,13.6,78.2,3.9,79.0
2020-04-24 07:40:00,13.7,77.1,3.8,77.0
2020-04-24 07:50:00,13.8,76.0,3.8,75.0
2020-04-24 08:00:00,14.0,74.8,3.7,73.0
2020-04-24 08:10:00,14.1,73.5,3.7,71.0
2020-04-24 08:20:00,14.2,71.9,3.7,68.0
2020-04-24 08:30:00,14.4,70.3,3.7,66.0
2020-04-24 08:40:00,14.5,68.7,3.7,64.0
2020-04-24 08:50:00,14.7,67.2,3.7,62.0
2020-04-24 09:00:00,14.8,65.8,3.8,60.0
2020-04-24 09:10:00,15.0,64.5,3.8,57.0
2020-04-24 09:20:00,15.1,63.4,4.0,55.0
2020-04-24 09:30:00,15.2,62.3,4.1,53.0
2020-04-24 09:40:00,15.4,61.2,4.2,51.0
2020-04-24 09:50:00,15.5,60.2,4.4,49.0
2020-04-24 10:00:00,15.7,59.3,4.5,46.0
2020-04-24 10:10:00,15.8,58.6,4.6,44.0
2020-04-24 10:20:00,15.8,58.3,4.6,42.0
2020-04-24 10:30:00,15.9,58.0,4.6,40.0
2020-04-24 10:40:00,16.0,57.7,4.7,38.0
2020-04-24 10:50:00,16.1,57.4,4.7,36.0
2020-04-24 11:00:00,16.1,57.3,4.7,34.0
2020-04-24 11:10:00,16.2,57.3,4.7,32.0
2020-04-24 11:20:00,16.2,57.7,4.7,30.0
2020-04-24 11:30:00,16.3,58.2,4.7,28.0
2020-04-24 11:40:00,16.3,58.7,4.6,26.0
2020-04-24 11:50:00,16.4,59.2,4.6,24.0
2020-04-24 12:00:00,16.4,59.6,4.6,22.0
2020-04-24 12:10:00,16.5,60.0,4.6,21.0
2020-04-24 12:20:00,16.5,60.3,4.6,19.0
2020-04-24 12:30:00,16.6,60.6,4.6,18.0
2020-04-24 12:40:00,16.6,61.0,4.6,17.0
2020-04-24 12:50:00,16.7,61.3,4.6,16.0
2020-04-24 13:00:00,16.7,61.5,4.7,16.0
2020-04-24 13:10:00,16.8,61.7,4.7,15.0
2020-04-24 13:20:00,16.8,61.7,4.7,16.0
2020-04-24 13:30:00,16.8,61.7,4.7,16.0
2020-04-24 13:40:00,16.8,61.7,4.7,17.0
2020-04-24 13:50:00,16.8,61.7,4.7,18.0
2020-04-24 14:00:00,16.8,61.7,4.6,20.0
2020-04-24 14:10:00,16.8,61.7,4.6,21.0
2020-04-24 14:20:00,16.8,61.7,4.5,23.0
2020-04-24 14:30:00,16.8,61.7,4.4,24.0
2020-04-24 14:40:00,16.8,61.7,4.3,26.0
2020-04-24 14:50:00,16.8,61.7,4.2,28.0
2020-04-24 15:00:00,16.7,61.7,4.0,30.0
2020-04-24 15:10:00,16.7,61.9,3.9,32.0
2020-04-24 15:20:00,16.7,62.2,3.7,34.0
2020-04-24 15:30:00,16.6,62.5,3.5,36.0
2020-04-24 15:40:00,16.6,62.8,3.3,38.0
2020-04-24 15:50:00,16.5,63.2,3.1,41.0
2020-04-24 16:00:00,16.5,63.6,3.0,43.0
2020-04-24 16:10:00,16.4,64.2,2.8,45.0
2020-04-24 16:20:00,16.3,65.2,2.7,47.0
2020-04-24 16:30:00,16.1,66.2,2.6,49.0
2020-04-24 16:40:00,16.0,67.3,2.5,51.0
2020-04-24 16:50:00,15.9,68.3,2.5,54.0
2020-04-24 17:00:00,15.7,69.4,2.4,56.0
2020-04-24 17:10:00,15.6,70.3,2.4,58.0
2020-04-24 17:20:00,15.5,71.2,2.4,60.0
2020-04-24 17:30:00,15.4,72.0,2.4,62.0
2020-04-24 17:40:00,15.3,72.8,2.5,65.0
2020-04-24 17:50:00,15.1,73.7,2.5,67.0
2020-04-24 18:00:00,15.0,74.4,2.6,69.0
2020-04-24 18:10:00,15.0,74.9,2.6,71.0
2020-04-24 18:20:00,14.9,75.0,2.6,73.0
2020-04-24 18:30:00,14.9,75.0,2.6,76.0
2020-04-24 18:40:00,14.9,75.1,2.6,78.0
2020-04-24 18:50:00,14.9,75.1,2.6,80.0
2020-04-24 19:00:00,14.9,75.1,2.6,82.0
2020-04-24 19:10:00,14.9,75.1,2.6,84.0
2020-04-24 19:20:00,14.8,75.0,2.5,86.0
2020-04-24 19:30:00,14.8,74.9,2.5,89.0
2020-04-24 19:40:00,14.7,74.8,2.5,91.0
2020-04-24 19:50:00,14.7,74.7,2.4,93.0
2020-04-24 20:00:00,14.7,74.6,2.4,95.0
2020-04-24 20:10:00,14.6,74.3,2.3,97.0
2020-04-24 20:20:00,14.6,73.8,2.2,99.0
2020-04-24 20:30:00,14.6,73.3,2.1,101.0
2020-04-24 20:40:00,14.6,72.9,2.0,103.0
2020-04-24 20:50:00,14.6,72.4,2.0,105.0
2020-04-24 21:00:00,14.6,72.0,1.9,107.0
2020-04-24 21:10:00,14.6,71.6,1.8,109.0
2020-04-24 21:20:00,14.6,71.5,1.9,111.0
2020-04-24 21:30:00,14.5,71.4,1.9,113.0
2020-04-24 21:40:00,14.5,71.2,1.9,115.0
2020-04-24 21:50:00,14.5,71.1,1.9,117.0
2020-04-24 22:00:00,14.4,71.0,1.9,119.0
2020-04-24 22:10:00,14.4,71.0,1.9,120.0
2020-04-24 22:20:00,14.3,71.1,1.9,122.0
2020-04-24 22:30:00,14.3,71.1,1.8,124.0
2020-04-24 22:40:00,14.3,71.2,1.8,125.0
2020-04-24 22:50:00,14.3,71.3,1.8,127.0
2020-04-24 23:00:00,14.2,71.5,1.8,128.0
2020-04-24 23:10:00,14.2,72.0,1.8,130.0
2020-04-24 23:20:00,14.2,73.1,1.9,131.0
2020-04-24 23:30:00,14.3,74.2,1.9,133.0
2020-04-24 23:40:00,14.3,75.4,2.0,134.0
2020-04-24 23:50:00,14.3,76.5,2.0,135.0
2020-04-25 00:00:00,14.3,77.6,2.1,136.0
2020-04-25 00:10:00,14.3,78.4,2.1,137.0
2020-04-25 00:20:00,14.3,78.8,2.2,137.0
2020-04-25 00:30:00,14.3,79.1,2.2,138.0
2020-04-25 00:40:00,14.2,79.5,2.3,138.0
2020-04-25 00:50:00,14.2,79.8,2.4,139.0
2020-04-25 01:00:00,14.2,80.1,2.4,139.0
2020-04-25 01:10:00,14.1,80.2,2.4,139.0
2020-04-25 01:20:00,14.1,80.1,2.4,139.0
2020-04-25 01:30:00,14.1,80.0,2.3,139.0
2020-04-25 01:40:00,14.1,79.8,2.3,138.0
2020-04-25 01:50:00,14.1,79.7,2.2,138.0
2020-04-25 02:00:00,14.1,79.5,2.2,137.0
2020-04-25 02:10:00,14.0,79.2,2.2,136.0
2020-04-25 02:20:00,14.0,78.8,2.1,135.0
2020-04-25 02:30:00,13.9,78.3,2.1,134.0
2020-04-25 02:40:00,13.9,77.8,2.0,133.0
2020-04-25 02:50:00,13.9,77.3,2.0,132.0
2020-04-25 03:00:00,13.8,76.8,1.9,131.0
2020-04-25 03:10:00,13.8,76.2,1.9,129.0
2020-04-25 03:20:00,13.8,75.6,1.9,128.0
2020-04-25 03:30:00,13.7,75.0,1.9,126.0
2020-04-25 03:40:00,13.7,74.3,1.9,125.0
2020-04-25 03:50:00,13.7,73.7,2.0,123.0
2020-04-25 04:00:00,13.7,73.1,2.0,122.0
2020-04-25 04:10:00,13.6,72.6,2.0,120.0
2020-04-25 04:20:00,13.6,72.1,2.0,118.0
2020-04-25 04:30:00,13.5,71.7,2.0,116.0
2020-04-25 04:40:00,13.5,71.2,2.0,114.0
2020-04-25 04:50:00,13.5,70.8,2.0,112.0
2020-04-25 05:00:00,13.4,70.7,2.0,110.0
2020-04-25 05:10:00,13.4,71.1,2.0,109.0
2020-04-25 05:20:00,13.4,72.7,2.1,107.0
2020-04-25 05:30:00,13.3,74.3,2.1,105.0
2020-04-25 05:40:00,13.3,76.1,2.2,103.0
2020-04-25 05:50:00,13.3,77.8,2.2,100.0
2020-04-25 06:00:00,13.2,79.2,2.3,98.0
2020-04-25 06:10:00,13.2,80.2,2.3,96.0
2020-04-25 06:20:00,13.3,80.0,2.4,94.0
2020-04-25 06:30:00,13.3,79.8,2.4,92.0
2020-04-25 06:40:00,13.4,79.5,2.4,90.0
2020-04-25 06:50:00,13.4,79.3,2.5,88.0
2020-04-25 07:00:00,13.5,79.0,2.5,86.0
2020-04-25 07:10:00,13.5,78.6,2.5,84.0
2020-04-25 07:20:00,13.6,78.1,2.5,81.0
2020-04-25 07:30:00,13.7,77.5,2.5,79.0
2020-04-25 07:40:00,13.8,76.9,2.5,77.0
2020-04-25 07:50:00,13.8,76.4,2.5,75.0
2020-04-25 08:00:00,13.9,75.7,2.5,73.0
2020-04-25 08:10:00,14.0,74.8,2.4,70.0
2020-04-25 08:20:00,14.2,73.6,2.4,68.0
2020-04-25 08:30:00,14.3,72.4,2.3,66.0
2020-04-25 08:40:00,14.4,71.1,2.2,64.0
2020-04-25 08:50:00,14.6,69.9,2.2,62.0
2020-04-25 09:00:00,14.7,68.8,2.1,59.0
2020-04-25 09:10:00,14.8,67.8,2.0,57.0
2020-04-25 09:20:00,15.0,67.0,2.0,55.0
2020-04-25 09:30:00,15.1,66.2,1.9,53.0
2020-04-25 09:40:00,15.2,65.4,1.8,51.0
2020-04-25 09:50:00,15.3,64.7,1.8,48.0
2020-04-25 10:00:00,15.4,64.0,1.7,46.0
2020-04-25 10:10:00,15.5,63.6,1.7,44.0
2020-04-25 10:20:00,15.6,63.5,1.6,42.0
2020-04-25 10:30:00,15.6,63.5,1.6,40.0
2020-04-25 10:40:00,15.7,63.5,1.5,38.0
2020-04-25 10:50:00,15.8,63.4,1.5,36.0
2020-04-25 11:00:00,15.8,63.6,1.4,33.0
2020-04-25 11:10:00,15.8,64.1,1.4,31.0
2020-04-25 11:20:00,15.7,65.3,1.3,29.0
2020-04-25 11:30:00,15.6,66.6,1.3,27.0
2020-04-25 11:40:00,15.4,67.9,1.2,25.0
2020-04-25 11:50:00,15.3,69.2,1.2,24.0
2020-04-25 12:00:00,15.2,70.4,1.2,22.0
2020-04-25 12:10:00,15.1,71.4,1.1,20.0
2020-04-25 12:20:00,15.1,71.9,1.2,19.0
2020-04-25 12:30:00,15.0,72.3,1.2,18.0
2020-04-25 12:40:00,15.0,72.7,1.2,16.0
2020-04-25 12:50:00,15.0,73.1,1.3,16.0
2020-04-25 13:00:00,15.0,73.5,1.3,15.0
2020-04-25 13:10:00,15.0,73.9,1.3,15.0
2020-04-25 13:20:00,14.9,74.2,1.3,15.0
2020-04-25 13:30:00,14.9,74.5,1.2,16.0
2020-04-25 13:40:00,14.9,74.7,1.2,17.0
2020-04-25 13:50:00,14.9,75.0,1.2,18.0
2020-04-25 14:00:00,14.9,75.2,1.2,19.0
2020-04-25 14:10:00,14.9,75.4,1.2,21.0
2020-04-25 14:20:00,14.9,75.5,1.2,22.0
2020-04-25 14:30:00,14.9,75.6,1.3,24.0
2020-04-25 14:40:00,14.9,75.6,1.4,26.0
2020-04-25 14:50:00,14.9,75.7,1.4,28.0
2020-04-25 15:00:00,15.0,75.8,1.5,30.0
2020-04-25 15:10:00,14.9,75.9,1.5,32.0
2020-04-25 15:20:00,14.9,76.2,1.6,34.0
2020-04-25 15:30:00,14.8,76.4,1.6,36.0
2020-04-25 15:40:00,14.8,76.7,1.6,38.0
2020-04-25 15:50:00,14.7,76.9,1.6,40.0
2020-04-25 16:00:00,14.7,77.2,1.7,43.0
2020-04-25 16:10:00,14.7,77.4,1.7,45.0
2020-04-25 16:20:00,14.6,77.6,1.8,47.0
2020-04-25 16:30:00,14.6,77.8,1.9,49.0
2020-04-25 16:40:00,14.5,77.9,2.0,51.0
2020-04-25 16:50:00,14.5,78.1,2.1,54.0
