PeriodEnd;PeriodStart;Period;AirTemp;RelativeHumidity;WindSpeed10m;Zenith
2020-07-24T19:40:00Z;2020-07-24T19:30:00Z;PT10M;23.4;51.5;5.5;86
2020-07-24T19:50:00Z;2020-07-24T19:40:00Z;PT10M;23.1;52.6;5.4;88
2020-07-24T20:00:00Z;2020-07-24T19:50:00Z;PT10M;22.8;53.5;5.2;90
2020-07-24T20:10:00Z;2020-07-24T20:00:00Z;PT10M;22.6;53.9;5.2;92
2020-07-24T20:20:00Z;2020-07-24T20:10:00Z;PT10M;22.4;53.6;5.1;94
2020-07-24T20:30:00Z;2020-07-24T20:20:00Z;PT10M;22.2;53.2;5.1;96
2020-07-24T20:40:00Z;2020-07-24T20:30:00Z;PT10M;22.0;52.8;5.0;98
2020-07-24T20:50:00Z;2020-07-24T20:40:00Z;PT10M;21.8;52.4;5.0;100
2020-07-24T21:00:00Z;2020-07-24T20:50:00Z;PT10M;21.7;52.0;5.0;102
2020-07-24T21:10:00Z;2020-07-24T21:00:00Z;PT10M;21.5;51.7;4.9;103
2020-07-24T21:20:00Z;2020-07-24T21:10:00Z;PT10M;21.4;51.4;4.9;105
2020-07-24T21:30:00Z;2020-07-24T21:20:00Z;PT10M;21.3;51.1;4.8;107
2020-07-24T21:40:00Z;2020-07-24T21:30:00Z;PT10M;21.2;50.8;4.8;109
2020-07-24T21:50:00Z;2020-07-24T21:40:00Z;PT10M;21.1;50.5;4.8;111
2020-07-24T22:00:00Z;2020-07-24T21:50:00Z;PT10M;21.0;50.2;4.7;112
2020-07-24T22:10:00Z;2020-07-24T22:00:00Z;PT10M;21.0;49.8;4.7;114
2020-07-24T22:20:00Z;2020-07-24T22:10:00Z;PT10M;21.0;49.3;4.8;116
2020-07-24T22:30:00Z;2020-07-24T22:20:00Z;PT10M;21.0;48.7;4.8;117
2020-07-24T22:40:00Z;2020-07-24T22:30:00Z;PT10M;21.0;48.1;4.9;119
2020-07-24T22:50:00Z;2020-07-24T22:40:00Z;PT10M;21.0;47.6;5.0;120
2020-07-24T23:00:00Z;2020-07-24T22:50:00Z;PT10M;21.0;47.0;5.0;122
2020-07-24T23:10:00Z;2020-07-24T23:00:00Z;PT10M;21.0;46.2;5.1;123
2020-07-24T23:20:00Z;2020-07-24T23:10:00Z;PT10M;21.1;45.2;5.2;124
2020-07-24T23:30:00Z;2020-07-24T23:20:00Z;PT10M;21.1;44.3;5.2;125
2020-07-24T23:40:00Z;2020-07-24T23:30:00Z;PT10M;21.1;43.3;5.3;127
2020-07-24T23:50:00Z;2020-07-24T23:40:00Z;PT10M;21.1;42.4;5.4;128
2020-07-25T00:00:00Z;2020-07-24T23:50:00Z;PT10M;21.2;41.5;5.4;129
2020-07-25T00:10:00Z;2020-07-25T00:00:00Z;PT10M;21.2;40.7;5.5;129
2020-07-25T00:20:00Z;2020-07-25T00:10:00Z;PT10M;21.2;40.2;5.5;130
2020-07-25T00:30:00Z;2020-07-25T00:20:00Z;PT10M;21.1;39.6;5.5;131
2020-07-25T00:40:00Z;2020-07-25T00:30:00Z;PT10M;21.1;39.1;5.5;131
2020-07-25T00:50:00Z;2020-07-25T00:40:00Z;PT10M;21.1;38.6;5.6;132
2020-07-25T01:00:00Z;2020-07-25T00:50:00Z;PT10M;21.1;38.1;5.6;132
2020-07-25T01:10:00Z;2020-07-25T01:00:00Z;PT10M;21.1;37.8;5.6;132
2020-07-25T01:20:00Z;2020-07-25T01:10:00Z;PT10M;21.0;37.7;5.5;132
2020-07-25T01:30:00Z;2020-07-25T01:20:00Z;PT10M;21.0;37.5;5.4;132
2020-07-25T01:40:00Z;2020-07-25T01:30:00Z;PT10M;20.9;37.4;5.4;132
2020-07-25T01:50:00Z;2020-07-25T01:40:00Z;PT10M;20.9;37.3;5.3;131
2020-07-25T02:00:00Z;2020-07-25T01:50:00Z;PT10M;20.8;37.2;5.3;131
2020-07-25T02:10:00Z;2020-07-25T02:00:00Z;PT10M;20.8;37.2;5.3;130
2020-07-25T02:20:00Z;2020-07-25T02:10:00Z;PT10M;20.8;37.2;5.4;130
2020-07-25T02:30:00Z;2020-07-25T02:20:00Z;PT10M;20.7;37.2;5.4;129
2020-07-25T02:40:00Z;2020-07-25T02:30:00Z;PT10M;20.7;37.2;5.5;128
2020-07-25T02:50:00Z;2020-07-25T02:40:00Z;PT10M;20.7;37.2;5.6;127
2020-07-25T03:00:00Z;2020-07-25T02:50:00Z;PT10M;20.7;37.2;5.7;126
2020-07-25T03:10:00Z;2020-07-25T03:00:00Z;PT10M;20.7;37.0;5.7;125
2020-07-25T03:20:00Z;2020-07-25T03:10:00Z;PT10M;20.7;36.6;5.8;124
2020-07-25T03:30:00Z;2020-07-25T03:20:00Z;PT10M;20.7;36.3;5.8;122
2020-07-25T03:40:00Z;2020-07-25T03:30:00Z;PT10M;20.8;35.9;5.8;121
2020-07-25T03:50:00Z;2020-07-25T03:40:00Z;PT10M;20.8;35.5;5.8;119
2020-07-25T04:00:00Z;2020-07-25T03:50:00Z;PT10M;20.9;35.2;5.9;118
2020-07-25T04:10:00Z;2020-07-25T04:00:00Z;PT10M;20.9;34.9;5.9;116
2020-07-25T04:20:00Z;2020-07-25T04:10:00Z;PT10M;21.0;34.7;6.0;115
2020-07-25T04:30:00Z;2020-07-25T04:20:00Z;PT10M;21.0;34.4;6.1;113
2020-07-25T04:40:00Z;2020-07-25T04:30:00Z;PT10M;21.1;34.2;6.2;111
2020-07-25T04:50:00Z;2020-07-25T04:40:00Z;PT10M;21.2;34.0;6.3;110
2020-07-25T05:00:00Z;2020-07-25T04:50:00Z;PT10M;21.2;33.9;6.4;108
2020-07-25T05:10:00Z;2020-07-25T05:00:00Z;PT10M;21.2;34.0;6.5;106
2020-07-25T05:20:00Z;2020-07-25T05:10:00Z;PT10M;21.1;34.6;6.5;104
2020-07-25T05:30:00Z;2020-07-25T05:20:00Z;PT10M;20.9;35.2;6.5;102
2020-07-25T05:40:00Z;2020-07-25T05:30:00Z;PT10M;20.8;35.9;6.5;100
2020-07-25T05:50:00Z;2020-07-25T05:40:00Z;PT10M;20.7;36.6;6.5;98
2020-07-25T06:00:00Z;2020-07-25T05:50:00Z;PT10M;20.6;37.1;6.6;97
2020-07-25T06:10:00Z;2020-07-25T06:00:00Z;PT10M;20.5;37.5;6.6;95
2020-07-25T06:20:00Z;2020-07-25T06:10:00Z;PT10M;20.6;37.6;6.5;93
2020-07-25T06:30:00Z;2020-07-25T06:20:00Z;PT10M;20.6;37.6;6.5;91
2020-07-25T06:40:00Z;2020-07-25T06:30:00Z;PT10M;20.6;37.6;6.5;88
2020-07-25T06:50:00Z;2020-07-25T06:40:00Z;PT10M;20.7;37.6;6.5;86
2020-07-25T07:00:00Z;2020-07-25T06:50:00Z;PT10M;20.8;37.4;6.5;84
2020-07-25T07:10:00Z;2020-07-25T07:00:00Z;PT10M;21.0;36.9;6.5;82
2020-07-25T07:20:00Z;2020-07-25T07:10:00Z;PT10M;21.4;35.7;6.6;80
2020-07-25T07:30:00Z;2020-07-25T07:20:00Z;PT10M;21.8;34.6;6.7;78
2020-07-25T07:40:00Z;2020-07-25T07:30:00Z;PT10M;22.3;33.5;6.8;76
2020-07-25T07:50:00Z;2020-07-25T07:40:00Z;PT10M;22.7;32.4;6.9;74
2020-07-25T08:00:00Z;2020-07-25T07:50:00Z;PT10M;23.1;31.4;7.0;72
2020-07-25T08:10:00Z;2020-07-25T08:00:00Z;PT10M;23.5;30.6;7.1;69
2020-07-25T08:20:00Z;2020-07-25T08:10:00Z;PT10M;23.8;30.0;7.3;67
2020-07-25T08:30:00Z;2020-07-25T08:20:00Z;PT10M;24.1;29.4;7.4;65
2020-07-25T08:40:00Z;2020-07-25T08:30:00Z;PT10M;24.4;28.8;7.6;63
2020-07-25T08:50:00Z;2020-07-25T08:40:00Z;PT10M;24.7;28.3;7.7;61
2020-07-25T09:00:00Z;2020-07-25T08:50:00Z;PT10M;25.0;27.8;7.9;59
2020-07-25T09:10:00Z;2020-07-25T09:00:00Z;PT10M;25.2;27.6;8.0;56
2020-07-25T09:20:00Z;2020-07-25T09:10:00Z;PT10M;25.3;27.6;8.1;54
2020-07-25T09:30:00Z;2020-07-25T09:20:00Z;PT10M;25.4;27.7;8.2;52
2020-07-25T09:40:00Z;2020-07-25T09:30:00Z;PT10M;25.5;27.8;8.3;50
2020-07-25T09:50:00Z;2020-07-25T09:40:00Z;PT10M;25.7;27.9;8.5;48
2020-07-25T10:00:00Z;2020-07-25T09:50:00Z;PT10M;25.8;28.0;8.6;45
2020-07-25T10:10:00Z;2020-07-25T10:00:00Z;PT10M;25.9;28.0;8.7;43
2020-07-25T10:20:00Z;2020-07-25T10:10:00Z;PT10M;26.0;28.0;8.7;41
2020-07-25T10:30:00Z;2020-07-25T10:20:00Z;PT10M;26.2;27.9;8.8;39
2020-07-25T10:40:00Z;2020-07-25T10:30:00Z;PT10M;26.3;27.8;8.9;37
2020-07-25T10:50:00Z;2020-07-25T10:40:00Z;PT10M;26.4;27.7;8.9;34
2020-07-25T11:00:00Z;2020-07-25T10:50:00Z;PT10M;26.5;27.7;9.0;32
2020-07-25T11:10:00Z;2020-07-25T11:00:00Z;PT10M;26.6;28.0;9.0;30
2020-07-25T11:20:00Z;2020-07-25T11:10:00Z;PT10M;26.6;28.6;8.8;28
2020-07-25T11:30:00Z;2020-07-25T11:20:00Z;PT10M;26.5;29.3;8.7;26
2020-07-25T11:40:00Z;2020-07-25T11:30:00Z;PT10M;26.5;30.0;8.6;24
2020-07-25T11:50:00Z;2020-07-25T11:40:00Z;PT10M;26.5;30.7;8.5;22
2020-07-25T12:00:00Z;2020-07-25T11:50:00Z;PT10M;26.5;31.3;8.4;19
2020-07-25T12:10:00Z;2020-07-25T12:00:00Z;PT10M;26.5;31.7;8.4;17
2020-07-25T12:20:00Z;2020-07-25T12:10:00Z;PT10M;26.5;31.8;8.4;15
2020-07-25T12:30:00Z;2020-07-25T12:20:00Z;PT10M;26.6;31.9;8.4;14
2020-07-25T12:40:00Z;2020-07-25T12:30:00Z;PT10M;26.6;31.9;8.4;12
2020-07-25T12:50:00Z;2020-07-25T12:40:00Z;PT10M;26.7;32.0;8.5;10
2020-07-25T13:00:00Z;2020-07-25T12:50:00Z;PT10M;26.7;32.1;8.5;9
2020-07-25T13:10:00Z;2020-07-25T13:00:00Z;PT10M;26.7;32.2;8.5;9
2020-07-25T13:20:00Z;2020-07-25T13:10:00Z;PT10M;26.7;32.5;8.5;9
2020-07-25T13:30:00Z;2020-07-25T13:20:00Z;PT10M;26.7;32.7;8.4;9
2020-07-25T13:40:00Z;2020-07-25T13:30:00Z;PT10M;26.7;32.9;8.4;10
2020-07-25T13:50:00Z;2020-07-25T13:40:00Z;PT10M;26.7;33.1;8.4;11
2020-07-25T14:00:00Z;2020-07-25T13:50:00Z;PT10M;26.7;33.4;8.3;13
2020-07-25T14:10:00Z;2020-07-25T14:00:00Z;PT10M;26.7;33.8;8.3;15
2020-07-25T14:20:00Z;2020-07-25T14:10:00Z;PT10M;26.6;34.4;8.3;17
2020-07-25T14:30:00Z;2020-07-25T14:20:00Z;PT10M;26.5;34.9;8.3;19
2020-07-25T14:40:00Z;2020-07-25T14:30:00Z;PT10M;26.4;35.5;8.3;21
2020-07-25T14:50:00Z;2020-07-25T14:40:00Z;PT10M;26.3;36.1;8.3;23
2020-07-25T15:00:00Z;2020-07-25T14:50:00Z;PT10M;26.1;36.7;8.3;25
2020-07-25T15:10:00Z;2020-07-25T15:00:00Z;PT10M;26.0;37.3;8.3;27
2020-07-25T15:20:00Z;2020-07-25T15:10:00Z;PT10M;25.9;37.8;8.3;29
2020-07-25T15:30:00Z;2020-07-25T15:20:00Z;PT10M;25.8;38.4;8.3;31
2020-07-25T15:40:00Z;2020-07-25T15:30:00Z;PT10M;25.7;38.9;8.3;34
2020-07-25T15:50:00Z;2020-07-25T15:40:00Z;PT10M;25.6;39.4;8.3;36
2020-07-25T16:00:00Z;2020-07-25T15:50:00Z;PT10M;25.5;39.9;8.3;38
2020-07-25T16:10:00Z;2020-07-25T16:00:00Z;PT10M;25.4;40.1;8.3;40
2020-07-25T16:20:00Z;2020-07-25T16:10:00Z;PT10M;25.3;40.0;8.4;42
2020-07-25T16:30:00Z;2020-07-25T16:20:00Z;PT10M;25.3;39.9;8.4;45
2020-07-25T16:40:00Z;2020-07-25T16:30:00Z;PT10M;25.2;39.7;8.4;47
2020-07-25T16:50:00Z;2020-07-25T16:40:00Z;PT10M;25.1;39.6;8.4;49
2020-07-25T17:00:00Z;2020-07-25T16:50:00Z;PT10M;25.0;39.5;8.5;51
2020-07-25T17:10:00Z;2020-07-25T17:00:00Z;PT10M;25.0;39.5;8.4;53
2020-07-25T17:20:00Z;2020-07-25T17:10:00Z;PT10M;24.9;39.6;8.4;56
2020-07-25T17:30:00Z;2020-07-25T17:20:00Z;PT10M;24.9;39.8;8.3;58
2020-07-25T17:40:00Z;2020-07-25T17:30:00Z;PT10M;24.8;40.0;8.2;60
2020-07-25T17:50:00Z;2020-07-25T17:40:00Z;PT10M;24.8;40.2;8.2;62
2020-07-25T18:00:00Z;2020-07-25T17:50:00Z;PT10M;24.7;40.4;8.1;64
2020-07-25T18:10:00Z;2020-07-25T18:00:00Z;PT10M;24.6;40.6;8.0;67
2020-07-25T18:20:00Z;2020-07-25T18:10:00Z;PT10M;24.5;40.7;7.8;69
2020-07-25T18:30:00Z;2020-07-25T18:20:00Z;PT10M;24.3;40.8;7.7;71
2020-07-25T18:40:00Z;2020-07-25T18:30:00Z;PT10M;24.1;40.9;7.6;73
2020-07-25T18:50:00Z;2020-07-25T18:40:00Z;PT10M;24.0;41.1;7.4;75
2020-07-25T19:00:00Z;2020-07-25T18:50:00Z;PT10M;23.8;41.3;7.3;77
2020-07-25T19:10:00Z;2020-07-25T19:00:00Z;PT10M;23.5;41.8;7.1;79
2020-07-25T19:20:00Z;2020-07-25T19:10:00Z;PT10M;23.2;42.6;6.9;82
2020-07-25T19:30:00Z;2020-07-25T19:20:00Z;PT10M;22.8;43.5;6.8;84
2020-07-25T19:40:00Z;2020-07-25T19:30:00Z;PT10M;22.4;44.4;6.6;86
2020-07-25T19:50:00Z;2020-07-25T19:40:00Z;PT10M;22.0;45.4;6.5;88
2020-07-25T20:00:00Z;2020-07-25T19:50:00Z;PT10M;21.6;46.1;6.3;90
2020-07-25T20:10:00Z;2020-07-25T20:00:00Z;PT10M;21.3;46.7;6.1;92
2020-07-25T20:20:00Z;2020-07-25T20:10:00Z;PT10M;21.1;46.7;6.0;94
2020-07-25T20:30:00Z;2020-07-25T20:20:00Z;PT10M;20.9;46.6;5.9;96
2020-07-25T20:40:00Z;2020-07-25T20:30:00Z;PT10M;20.7;46.5;5.7;98
2020-07-25T20:50:00Z;2020-07-25T20:40:00Z;PT10M;20.6;46.5;5.6;100
2020-07-25T21:00:00Z;2020-07-25T20:50:00Z;PT10M;20.4;46.4;5.5;102
2020-07-25T21:10:00Z;2020-07-25T21:00:00Z;PT10M;20.3;46.3;5.4;104
2020-07-25T21:20:00Z;2020-07-25T21:10:00Z;PT10M;20.2;46.0;5.5;105
2020-07-25T21:30:00Z;2020-07-25T21:20:00Z;PT10M;20.2;45.8;5.5;107
2020-07-25T21:40:00Z;2020-07-25T21:30:00Z;PT10M;20.1;45.5;5.6;109
2020-07-25T21:50:00Z;2020-07-25T21:40:00Z;PT10M;20.0;45.3;5.7;111
2020-07-25T22:00:00Z;2020-07-25T21:50:00Z;PT10M;20.0;45.0;5.7;113
2020-07-25T22:10:00Z;2020-07-25T22:00:00Z;PT10M;20.0;44.7;5.8;114
2020-07-25T22:20:00Z;2020-07-25T22:10:00Z;PT10M;20.0;44.4;5.8;116
2020-07-25T22:30:00Z;2020-07-25T22:20:00Z;PT10M;20.1;44.1;5.8;117
2020-07-25T22:40:00Z;2020-07-25T22:30:00Z;PT10M;20.1;43.8;5.9;119
2020-07-25T22:50:00Z;2020-07-25T22:40:00Z;PT10M;20.2;43.5;5.9;120
2020-07-25T23:00:00Z;2020-07-25T22:50:00Z;PT10M;20.2;43.2;5.9;122
2020-07-25T23:10:00Z;2020-07-25T23:00:00Z;PT10M;20.2;43.1;5.9;123
2020-07-25T23:20:00Z;2020-07-25T23:10:00Z;PT10M;20.1;43.1;5.9;124
2020-07-25T23:30:00Z;2020-07-25T23:20:00Z;PT10M;20.0;43.2;5.9;126
2020-07-25T23:40:00Z;2020-07-25T23:30:00Z;PT10M;20.0;43.3;5.8;127
2020-07-25T23:50:00Z;2020-07-25T23:40:00Z;PT10M;19.9;43.4;5.8;128
2020-07-26T00:00:00Z;2020-07-25T23:50:00Z;PT10M;19.8;43.5;5.8;129
2020-07-26T00:10:00Z;2020-07-26T00:00:00Z;PT10M;19.8;43.8;5.8;130
2020-07-26T00:20:00Z;2020-07-26T00:10:00Z;PT10M;19.8;44.4;5.9;130
2020-07-26T00:30:00Z;2020-07-26T00:20:00Z;PT10M;19.8;45.1;6.0;131
2020-07-26T00:40:00Z;2020-07-26T00:30:00Z;PT10M;19.8;45.7;6.1;131
2020-07-26T00:50:00Z;2020-07-26T00:40:00Z;PT10M;19.8;46.4;6.2;132
2020-07-26T01:00:00Z;2020-07-26T00:50:00Z;PT10M;19.8;47.1;6.4;132
2020-07-26T01:10:00Z;2020-07-26T01:00:00Z;PT10M;19.8;47.7;6.4;132
2020-07-26T01:20:00Z;2020-07-26T01:10:00Z;PT10M;19.8;48.4;6.5;132
2020-07-26T01:30:00Z;2020-07-26T01:20:00Z;PT10M;19.8;49.1;6.6;132
2020-07-26T01:40:00Z;2020-07-26T01:30:00Z;PT10M;19.8;49.7;6.6;132
2020-07-26T01:50:00Z;2020-07-26T01:40:00Z;PT10M;19.8;50.4;6.7;132
2020-07-26T02:00:00Z;2020-07-26T01:50:00Z;PT10M;19.8;51.1;6.7;131
2020-07-26T02:10:00Z;2020-07-26T02:00:00Z;PT10M;19.8;51.9;6.8;131
2020-07-26T02:20:00Z;2020-07-26T02:10:00Z;PT10M;19.7;52.7;6.7;130
2020-07-26T02:30:00Z;2020-07-26T02:20:00Z;PT10M;19.6;53.5;6.7;129
2020-07-26T02:40:00Z;2020-07-26T02:30:00Z;PT10M;19.5;54.4;6.6;128
2020-07-26T02:50:00Z;2020-07-26T02:40:00Z;PT10M;19.5;55.2;6.6;127
2020-07-26T03:00:00Z;2020-07-26T02:50:00Z;PT10M;19.4;56.2;6.5;126
2020-07-26T03:10:00Z;2020-07-26T03:00:00Z;PT10M;19.3;57.3;6.5;125
2020-07-26T03:20:00Z;2020-07-26T03:10:00Z;PT10M;19.1;58.7;6.3;124
2020-07-26T03:30:00Z;2020-07-26T03:20:00Z;PT10M;19.0;60.2;6.2;122
2020-07-26T03:40:00Z;2020-07-26T03:30:00Z;PT10M;18.9;61.8;6.0;121
2020-07-26T03:50:00Z;2020-07-26T03:40:00Z;PT10M;18.8;63.3;5.9;120
2020-07-26T04:00:00Z;2020-07-26T03:50:00Z;PT10M;18.7;64.6;5.8;118
2020-07-26T04:10:00Z;2020-07-26T04:00:00Z;PT10M;18.7;65.2;5.7;117
2020-07-26T04:20:00Z;2020-07-26T04:10:00Z;PT10M;18.7;64.7;5.6;115
2020-07-26T04:30:00Z;2020-07-26T04:20:00Z;PT10M;18.8;64.0;5.6;113
2020-07-26T04:40:00Z;2020-07-26T04:30:00Z;PT10M;18.9;63.4;5.5;112
2020-07-26T04:50:00Z;2020-07-26T04:40:00Z;PT10M;18.9;62.8;5.5;110
2020-07-26T05:00:00Z;2020-07-26T04:50:00Z;PT10M;19.0;62.1;5.5;108
2020-07-26T05:10:00Z;2020-07-26T05:00:00Z;PT10M;19.0;61.5;5.4;106
2020-07-26T05:20:00Z;2020-07-26T05:10:00Z;PT10M;19.1;60.7;5.5;104
2020-07-26T05:30:00Z;2020-07-26T05:20:00Z;PT10M;19.1;60.0;5.5;102
2020-07-26T05:40:00Z;2020-07-26T05:30:00Z;PT10M;19.1;59.3;5.6;101
2020-07-26T05:50:00Z;2020-07-26T05:40:00Z;PT10M;19.1;58.6;5.6;99
2020-07-26T06:00:00Z;2020-07-26T05:50:00Z;PT10M;19.2;58.0;5.6;97
2020-07-26T06:10:00Z;2020-07-26T06:00:00Z;PT10M;19.2;57.7;5.6;95
2020-07-26T06:20:00Z;2020-07-26T06:10:00Z;PT10M;19.3;57.7;5.5;93
2020-07-26T06:30:00Z;2020-07-26T06:20:00Z;PT10M;19.4;57.8;5.4;91
2020-07-26T06:40:00Z;2020-07-26T06:30:00Z;PT10M;19.5;57.9;5.3;89
2020-07-26T06:50:00Z;2020-07-26T06:40:00Z;PT10M;19.5;58.0;5.3;87
2020-07-26T07:00:00Z;2020-07-26T06:50:00Z;PT10M;19.7;57.8;5.2;84
2020-07-26T07:10:00Z;2020-07-26T07:00:00Z;PT10M;19.9;57.2;5.2;82
2020-07-26T07:20:00Z;2020-07-26T07:10:00Z;PT10M;20.4;55.7;5.3;80
2020-07-26T07:30:00Z;2020-07-26T07:20:00Z;PT10M;20.8;54.1;5.4;78
2020-07-26T07:40:00Z;2020-07-26T07:30:00Z;PT10M;21.2;52.6;5.6;76
2020-07-26T07:50:00Z;2020-07-26T07:40:00Z;PT10M;21.7;51.2;5.7;74
2020-07-26T08:00:00Z;2020-07-26T07:50:00Z;PT10M;22.1;49.9;5.9;72
2020-07-26T08:10:00Z;2020-07-26T08:00:00Z;PT10M;22.4;48.8;6.1;70
2020-07-26T08:20:00Z;2020-07-26T08:10:00Z;PT10M;22.7;47.9;6.4;67
2020-07-26T08:30:00Z;2020-07-26T08:20:00Z;PT10M;22.9;47.2;6.7;65
2020-07-26T08:40:00Z;2020-07-26T08:30:00Z;PT10M;23.1;46.4;7.0;63
2020-07-26T08:50:00Z;2020-07-26T08:40:00Z;PT10M;23.3;45.7;7.3;61
2020-07-26T09:00:00Z;2020-07-26T08:50:00Z;PT10M;23.6;45.0;7.6;59
2020-07-26T09:10:00Z;2020-07-26T09:00:00Z;PT10M;23.8;44.4;7.9;57
2020-07-26T09:20:00Z;2020-07-26T09:10:00Z;PT10M;23.9;43.8;8.1;54
2020-07-26T09:30:00Z;2020-07-26T09:20:00Z;PT10M;24.1;43.3;8.2;52
2020-07-26T09:40:00Z;2020-07-26T09:30:00Z;PT10M;24.2;42.7;8.4;50
2020-07-26T09:50:00Z;2020-07-26T09:40:00Z;PT10M;24.4;42.2;8.6;48
2020-07-26T10:00:00Z;2020-07-26T09:50:00Z;PT10M;24.6;41.8;8.7;46
2020-07-26T10:10:00Z;2020-07-26T10:00:00Z;PT10M;24.7;41.4;8.9;43
2020-07-26T10:20:00Z;2020-07-26T10:10:00Z;PT10M;24.8;41.3;9.0;41
2020-07-26T10:30:00Z;2020-07-26T10:20:00Z;PT10M;25.0;41.1;9.0;39
2020-07-26T10:40:00Z;2020-07-26T10:30:00Z;PT10M;25.1;41.0;9.1;37
2020-07-26T10:50:00Z;2020-07-26T10:40:00Z;PT10M;25.2;40.9;9.2;35
2020-07-26T11:00:00Z;2020-07-26T10:50:00Z;PT10M;25.3;40.8;9.3;32
2020-07-26T11:10:00Z;2020-07-26T11:00:00Z;PT10M;25.4;40.9;9.3;30
2020-07-26T11:20:00Z;2020-07-26T11:10:00Z;PT10M;25.4;41.2;9.2;28
2020-07-26T11:30:00Z;2020-07-26T11:20:00Z;PT10M;25.3;41.6;9.1;26
2020-07-26T11:40:00Z;2020-07-26T11:30:00Z;PT10M;25.3;41.9;9.0;24
2020-07-26T11:50:00Z;2020-07-26T11:40:00Z;PT10M;25.3;42.3;8.9;22
2020-07-26T12:00:00Z;2020-07-26T11:50:00Z;PT10M;25.3;42.5;8.8;20
2020-07-26T12:10:00Z;2020-07-26T12:00:00Z;PT10M;25.4;42.6;8.8;18
2020-07-26T12:20:00Z;2020-07-26T12:10:00Z;PT10M;25.4;42.4;8.8;16
2020-07-26T12:30:00Z;2020-07-26T12:20:00Z;PT10M;25.5;42.1;8.9;14
2020-07-26T12:40:00Z;2020-07-26T12:30:00Z;PT10M;25.6;41.8;9.0;12
2020-07-26T12:50:00Z;2020-07-26T12:40:00Z;PT10M;25.7;41.5;9.1;11
2020-07-26T13:00:00Z;2020-07-26T12:50:00Z;PT10M;25.8;41.2;9.1;10
2020-07-26T13:10:00Z;2020-07-26T13:00:00Z;PT10M;25.9;41.0;9.2;9
2020-07-26T13:20:00Z;2020-07-26T13:10:00Z;PT10M;26.0;40.9;9.2;9
2020-07-26T13:30:00Z;2020-07-26T13:20:00Z;PT10M;26.0;40.9;9.2;9
2020-07-26T13:40:00Z;2020-07-26T13:30:00Z;PT10M;26.1;40.8;9.2;10
2020-07-26T13:50:00Z;2020-07-26T13:40:00Z;PT10M;26.1;40.7;9.2;12
2020-07-26T14:00:00Z;2020-07-26T13:50:00Z;PT10M;26.2;40.7;9.2;13
2020-07-26T14:10:00Z;2020-07-26T14:00:00Z;PT10M;26.2;40.7;9.2;15
2020-07-26T14:20:00Z;2020-07-26T14:10:00Z;PT10M;26.1;40.9;9.1;17
2020-07-26T14:30:00Z;2020-07-26T14:20:00Z;PT10M;26.1;41.1;9.1;19
2020-07-26T14:40:00Z;2020-07-26T14:30:00Z;PT10M;26.1;41.3;9.1;21
2020-07-26T14:50:00Z;2020-07-26T14:40:00Z;PT10M;26.0;41.5;9.0;23
2020-07-26T15:00:00Z;2020-07-26T14:50:00Z;PT10M;26.0;41.8;9.0;25
2020-07-26T15:10:00Z;2020-07-26T15:00:00Z;PT10M;25.9;42.1;8.9;27
2020-07-26T15:20:00Z;2020-07-26T15:10:00Z;PT10M;25.8;42.7;8.9;29
2020-07-26T15:30:00Z;2020-07-26T15:20:00Z;PT10M;25.7;43.3;8.8;32
2020-07-26T15:40:00Z;2020-07-26T15:30:00Z;PT10M;25.6;43.9;8.7;34
2020-07-26T15:50:00Z;2020-07-26T15:40:00Z;PT10M;25.5;44.5;8.6;36
2020-07-26T16:00:00Z;2020-07-26T15:50:00Z;PT10M;25.4;45.1;8.6;38
2020-07-26T16:10:00Z;2020-07-26T16:00:00Z;PT10M;25.3;45.9;8.5;40
2020-07-26T16:20:00Z;2020-07-26T16:10:00Z;PT10M;25.1;46.8;8.5;43
2020-07-26T16:30:00Z;2020-07-26T16:20:00Z;PT10M;24.9;47.7;8.6;45
2020-07-26T16:40:00Z;2020-07-26T16:30:00Z;PT10M;24.8;48.6;8.6;47
2020-07-26T16:50:00Z;2020-07-26T16:40:00Z;PT10M;24.6;49.6;8.6;49
2020-07-26T17:00:00Z;2020-07-26T16:50:00Z;PT10M;24.4;50.3;8.6;51
2020-07-26T17:10:00Z;2020-07-26T17:00:00Z;PT10M;24.3;50.7;8.6;54
2020-07-26T17:20:00Z;2020-07-26T17:10:00Z;PT10M;24.3;50.4;8.6;56
2020-07-26T17:30:00Z;2020-07-26T17:20:00Z;PT10M;24.2;50.0;8.6;58
2020-07-26T17:40:00Z;2020-07-26T17:30:00Z;PT10M;24.1;49.6;8.6;60
2020-07-26T17:50:00Z;2020-07-26T17:40:00Z;PT10M;24.1;49.2;8.6;62
2020-07-26T18:00:00Z;2020-07-26T17:50:00Z;PT10M;24.0;48.8;8.5;64
2020-07-26T18:10:00Z;2020-07-26T18:00:00Z;PT10M;23.9;48.6;8.4;67
2020-07-26T18:20:00Z;2020-07-26T18:10:00Z;PT10M;23.9;48.5;8.2;69
2020-07-26T18:30:00Z;2020-07-26T18:20:00Z;PT10M;23.8;48.4;8.0;71
2020-07-26T18:40:00Z;2020-07-26T18:30:00Z;PT10M;23.7;48.3;7.7;73
2020-07-26T18:50:00Z;2020-07-26T18:40:00Z;PT10M;23.6;48.3;7.5;75
